risk_segment,MonthlyCharges,annual_at_risk
Medium,44.95,301.766783642142
Low,95.55,145.057536413106
Low,104.9,61.9256468007039
Low,19.45,21.7821579856227
Medium,111.15,555.13478029213
Medium,24.75,167.481614665686
Low,20.25,52.922434066914
Medium,75.25,497.326627108348
High,74.45,685.420526138181
Low,64.45,19.2181895785099
Low,76.05,54.0939177628408
Low,19.55,17.8602822173209
Low,19.2,5.11881193109081
Medium,104.35,580.76864693638
Medium,98.35,608.818550665749
Low,56.35,48.9823590458735
Low,71.7,109.836324005571
Low,18.9,13.9091177027783
Medium,74.75,607.004022413328
Medium,101.4,695.763086206392
Low,70.9,18.7733756025858
Low,89.95,428.462187447347
Medium,95.2,743.959235379632
Low,19.5,3.84696265912244
Low,50.75,221.454435147842
Medium,90.15,643.213394972119
Medium,78.5,657.57554415723
Low,68.95,58.6643761609067
Low,59.1,107.981611361234
Low,19.65,41.408266902629
Low,84.8,247.945772375257
Medium,34.8,237.565413950842
Low,99.55,470.944141514695
Low,107.35,508.486613361369
Low,104.8,104.006942639111
Low,104.55,289.175460290807
High,94.4,961.283196029321
Low,116.05,37.7560033833594
Medium,83.75,517.43125417527
Low,39.1,124.697616711238
High,70.0,665.325773066956
Medium,49.25,408.591047292395
Low,54.6,116.458823866193
Low,106.05,154.38461764091
Low,94.45,42.4549173164664
Low,40.65,128.549474723767
Low,43.85,105.066671767146
Low,20.65,7.25725302884317
Medium,95.05,519.956600876407
Low,109.45,139.84597956456
Low,78.95,83.6881525540797
Low,19.85,3.8262777574759
Medium,95.6,640.515877385344
High,84.8,788.111511943276
Low,20.15,7.74097029948183
Medium,101.8,751.06060803303
Medium,98.7,627.396313914016
Low,19.35,4.5865474465506
High,70.9,626.181990386639
Low,84.95,32.0907202615784
Medium,69.9,401.139879439174
Low,69.7,18.6272430308757
Low,104.15,105.902524540818
Low,84.7,22.4433608253503
Low,20.1,3.00256794993841
Low,20.45,3.55037824140461
Low,59.8,29.4716663399867
Low,64.95,111.247688901727
Medium,45.0,249.658034692022
Low,33.7,21.2486761302363
Low,84.4,343.783756301545
Low,20.2,41.0994473954082
Low,19.35,7.1346118433703
Low,30.6,130.081759843953
Medium,80.5,507.765077198737
Medium,73.65,431.893840724962
High,95.45,985.67554092133
Medium,90.7,588.262857035851
High,80.8,833.805180447546
Low,59.55,33.6604753351927
Low,75.8,58.5841229132488
Low,80.3,355.635454900056
Low,45.1,56.776387865859
Low,54.45,54.9477020375964
High,75.9,643.289443994608
Low,89.55,67.9391422151935
Medium,80.7,466.318031099776
Low,62.05,110.526066759192
Low,19.6,5.2261638753884
Low,38.85,42.0534697396372
Low,44.85,134.94982045322
Low,20.85,22.2961433923145
Low,20.85,5.63427095339312
Medium,60.1,295.690103160736
Low,70.75,207.380041976395
Medium,70.2,383.938065661122
Low,112.75,29.4621196127605
Low,39.0,16.8798070009424
Low,25.4,4.16122551630173
Low,73.55,102.833765824354
Medium,74.6,541.121307847598
Medium,74.75,552.751852824594
Low,80.15,338.412497589918
Low,20.45,20.7625274376989
Low,20.0,11.7238196715834
Low,24.0,64.2665746193885
Low,20.1,23.2207006102884
Medium,55.0,291.314668124026
High,79.35,819.568058857275
Low,24.6,7.20344640546634
High,79.75,670.803331333591
Low,81.85,18.9236644332581
Low,79.25,195.811092892665
Low,93.15,113.103257554815
High,69.7,633.04955632557
Low,54.1,32.6364863215029
Low,19.95,3.69248973586899
High,85.35,763.539034620685
Low,89.65,363.620576894036
Low,45.9,89.7217011975846
Low,69.65,11.8952355683931
Low,19.8,12.2700057535491
Low,20.6,27.5015343768415
Medium,71.05,496.108615056876
Low,83.45,373.962972849294
Low,105.25,86.3481698326467
Low,25.25,5.36496933354189
Low,76.0,299.162100896411
High,85.65,830.664869085763
Low,24.45,4.8796633101377
High,95.6,946.105657692046
Low,89.85,24.9341398949539
Medium,93.85,537.364178649956
Low,98.7,192.19684884788
Low,88.7,18.1629675056832
Low,44.65,109.364146625482
Low,104.1,95.8530774564296
Low,59.85,25.8280926068021
Low,24.0,4.8789337286573
Medium,75.0,372.355221829832
High,94.45,818.449577737251
Low,65.65,14.7414215689245
Medium,70.2,497.665334833291
Low,25.8,5.65483420870669
Low,24.7,4.95217533396809
Low,105.45,130.224021798031
Medium,80.5,674.329061205822
High,70.55,683.653790740202
Low,19.4,3.83075989131472
Low,44.45,206.725471577636
Low,100.45,42.1532329097324
Low,20.85,29.6255774428336
Medium,44.7,263.963654881948
High,70.4,669.127634627338
High,76.0,761.169275729572
Medium,74.5,555.118872797971
Low,50.05,107.64851109422
Low,45.65,201.336492410311
Low,63.7,41.6746553880385
Low,20.1,7.41114718613659
Low,80.0,83.3704210516376
Low,100.4,133.355509973005
High,106.9,993.763671426098
High,81.1,836.900991761089
Low,90.95,36.8677196352835
Low,65.2,42.6119294563918
Low,86.4,24.4988812353484
High,98.7,916.373322530791
Low,84.9,19.8527910330103
Medium,49.9,327.815386003842
Low,48.55,78.8021683459377
Low,118.65,38.5866132518682
Low,85.85,56.891345263412
Low,100.55,93.1239364718777
Medium,89.1,597.997744687255
Medium,104.4,871.854577401488
Low,59.6,14.1950725561656
Medium,105.8,667.468589131862
High,69.4,658.327842171453
Low,90.7,432.243392100864
Medium,115.65,636.90337101173
High,84.05,805.658204868646
Medium,102.8,592.308955417843
Low,116.25,269.898797778322
Medium,71.65,550.956799669646
Low,71.0,19.0615711621862
Low,62.1,50.6308417683141
Low,30.3,60.4510293625064
Medium,74.5,421.271987031881
Low,54.3,93.6430201423653
Low,69.5,21.4904655326303
High,90.55,930.700896158874
Medium,73.6,556.240361998125
Low,19.95,33.8084439993054
Low,20.35,7.81780375158587
Low,54.2,181.779225344531
Medium,36.85,183.130924457602
Low,74.3,291.228145935753
Low,50.2,18.3542835950658
Medium,50.8,329.438405888024
High,84.65,887.517396380805
Low,45.45,79.8488937941173
Medium,76.05,418.184797840221
Low,90.95,354.958280624947
Low,20.25,5.34947604922206
Medium,74.95,412.136102539442
Low,44.5,132.98486074265
Low,53.1,90.463339801278
Low,91.5,342.21218442816
Low,19.55,5.16455588949587
Low,106.3,187.906897013476
Low,54.55,166.376256111094
Medium,80.45,588.55264572716
Low,78.8,57.7892195626911
Medium,55.0,273.101625174767
Low,83.25,354.571981871697
Low,65.1,16.5891340846036
Low,34.7,78.6008679051039
Low,109.0,53.5904749169058
Low,20.25,23.9539833486756
Low,55.45,44.3535679312052
Low,19.3,24.0916135275164
Low,61.55,133.456669152165
Low,34.2,86.4609579679188
Low,76.9,13.1119573282348
Low,55.1,49.0748830418008
Low,100.1,87.2166086200938
High,81.1,690.017990159999
Medium,48.6,298.324224318046
Low,19.6,6.72281165903404
Low,74.9,350.728034423936
Low,75.3,191.330347382196
Low,19.35,13.0385321399832
Low,34.3,99.4405656505877
Low,54.45,63.6509942045458
Low,104.05,150.616027340031
Low,20.2,96.2484500683614
Low,70.45,112.079834223153
Low,74.75,78.1016735044703
Medium,97.1,477.169409520699
Medium,24.7,120.871221007606
Medium,95.0,497.532346450172
Low,83.8,263.362039351237
Low,19.95,9.10128848325664
Low,111.3,198.297413590317
Low,69.8,241.317216477004
Low,20.15,4.17286906308181
Medium,45.05,319.523768015146
Low,72.8,278.736335389421
Low,79.35,336.97830585514
Low,19.9,10.4692882297049
Low,78.45,62.9453652518342
Low,116.6,244.138351060186
Medium,99.4,808.271993218813
Low,19.6,9.61128454384479
Low,80.7,27.5755316116765
Low,63.15,101.099788445507
Medium,70.3,340.094114422516
Low,65.15,156.251143965193
Low,105.0,64.6011269743473
Low,35.65,88.3797142892397
Low,19.8,3.32177170586715
Low,20.25,23.9539833486756
Low,75.6,359.888992355705
Low,19.3,2.9924910179568
Low,20.15,8.30488806780563
High,92.5,900.283005227348
Medium,99.35,622.382318382374
Low,19.35,19.9067890062864
Medium,91.1,606.696394625748
Medium,103.45,786.711133291904
High,104.1,920.215022701686
Low,111.25,364.854101254646
Low,102.9,91.0201734354316
High,74.05,640.994381946865
Medium,41.9,217.934555203697
Medium,80.35,656.0123140164
Medium,24.5,150.091596693249
Low,44.05,47.0079310506178
Low,19.9,3.35390768682899
Low,24.85,5.47541659782213
Low,20.55,68.5034416078954
Medium,49.5,317.899730018679
Low,70.55,275.320577897354
Low,109.7,238.266070805377
Low,19.7,8.17328856333207
Low,84.7,28.9746005710353
Low,19.5,3.62389234675722
Medium,70.15,550.796496122391
Low,83.2,24.8650877576514
Low,55.55,124.022186469783
Low,110.8,107.999884536478
Low,20.25,74.9835592465799
Low,96.6,463.294697515911
Low,20.45,28.6057877893579
Medium,69.8,501.029711496831
Low,95.4,87.4533009513372
High,25.1,240.9120251587
Low,43.55,110.075484690241
Low,61.75,55.5827308753705
Medium,76.45,449.077080489473
Medium,91.7,713.193771936665
Low,20.05,7.93202788874743
Low,24.4,5.48362922729312
Low,106.8,453.711722344673
Low,95.9,314.949324600824
Medium,84.85,424.47008381843
Low,68.75,48.2372303414145
Low,89.55,147.322596088288
Low,18.75,25.4991211886356
Low,98.9,223.656101049933
Low,110.15,337.802323831375
Medium,88.3,657.831976167226
Low,75.4,194.322346375347
High,85.25,730.244170089141
Low,90.8,25.457539104748
Low,89.45,98.5433597076452
Low,79.95,42.4263182443158
Low,25.25,53.1042465634408
Medium,46.3,302.184055576142
Low,19.45,17.7689252750328
Low,50.3,171.272385017748
Low,80.6,344.392100116153
Low,24.35,11.3903696922421
Low,103.75,125.939523269539
High,94.95,800.924925390115
Low,114.1,40.1717132080148
Low,18.95,2.75794466232107
Low,63.9,44.0386086015268
High,89.75,854.138922965352
Medium,80.0,404.326476859441
Low,62.55,29.3451380736495
Medium,88.35,582.912544850694
Low,105.7,404.760786006288
Medium,85.25,592.400610374029
Low,19.65,7.24522598047681
Low,98.6,131.886544332744
Medium,100.8,758.900879128429
Low,77.55,95.4109195669772
Low,79.35,14.7325969976985
Low,65.0,62.1833317642217
Low,79.7,65.426184428896
Low,73.6,38.445685299796
Low,70.2,16.811346315935
Medium,90.9,496.646645761428
Low,49.2,30.8222613070691
Low,25.1,4.27930670001499
Medium,89.4,467.375017465483
Low,20.1,8.68731122328506
Low,24.5,8.41347848397473
Low,104.0,116.252258784788
Low,20.05,26.3388120386562
High,75.45,668.001074261039
High,79.25,825.420134855871
Low,19.9,6.61489325999209
Low,45.05,172.502680869521
Low,85.3,15.2653868043637
Low,59.6,20.3071199378156
Low,64.5,99.174916633747
High,84.5,852.995280344418
Medium,83.8,474.777316681821
Low,104.4,355.818964757575
Low,83.2,193.734666726184
Low,58.6,23.5236326116483
Low,69.0,85.2332240803101
Medium,25.1,182.23814001803
Low,100.5,333.784913352812
Medium,100.05,730.559052986039
Low,63.55,109.722440062344
Low,54.8,97.6721836502533
Low,99.5,361.058273792967
Medium,55.25,434.944769822171
Low,44.45,47.2215211163331
Medium,100.5,558.965356894029
Medium,88.35,563.301663227447
Low,24.35,5.37201429373836
Low,109.8,338.2083640525
Low,87.4,111.261978940404
Medium,75.55,588.832414604299
Medium,71.8,444.687831529529
Low,84.5,33.2356515184418
Low,78.1,339.897759039942
Low,25.15,7.67526389076438
Low,65.25,56.7780169074751
High,74.7,713.234378816107
Low,79.55,15.5407079524576
Medium,78.0,461.198515111048
Low,20.25,7.46645425468984
Low,19.9,4.49422099065527
High,39.65,429.072639695646
Low,24.75,10.1944728942811
Low,19.7,3.56208769338445
Low,80.1,95.5033344672108
Low,25.75,40.1997127946291
High,100.85,904.200220010226
Low,65.5,42.217597427702
Low,53.45,75.8308069957034
Medium,50.9,305.211933786618
Low,90.6,15.2725477387753
Medium,94.2,783.405145479518
Low,105.2,278.622211699489
Low,104.95,261.420239575672
Low,19.65,43.66491064303
Low,79.85,79.8565703998212
Medium,79.95,615.472579192057
Low,79.2,238.822185833332
Medium,45.35,271.583374611315
Low,25.3,12.9105440274998
Low,113.25,38.2971022320813
Low,24.35,4.11538745483512
Low,101.05,171.234577205408
Low,58.55,40.5436406307581
Medium,102.95,731.203888132056
Low,24.45,15.3520784715673
Low,85.35,77.2705424592648
Low,24.0,5.44825652202533
Low,38.55,157.203761636305
High,85.7,920.701587426518
Medium,99.85,561.677752003775
Low,52.85,14.0034608540447
Low,45.5,102.211840900357
Low,99.15,208.529994127558
Medium,62.15,303.770154992453
Low,55.8,97.2702862846355
Medium,75.75,396.667435825884
Low,88.6,217.553562895106
Medium,104.05,712.303912917584
Low,53.65,16.1546491987971
Low,90.55,18.5556611674168
Low,105.75,189.062921520215
Low,99.1,206.864992836636
Low,44.85,127.420831067992
Low,24.2,5.17783176003606
Low,29.2,87.7239047109502
Low,89.7,85.09872453736
Low,65.2,64.5232416582022
Low,20.7,35.0794381346177
Low,74.55,12.6005521570821
Low,19.55,7.20835460144131
Medium,100.25,683.899349861164
Medium,50.6,389.947772278575
Low,100.65,83.6983075478549
Medium,69.75,547.931014312111
Low,113.15,176.953524324984
Low,19.85,36.3341554676311
High,89.25,863.669214163293
Low,109.75,259.584374444984
Medium,73.6,611.477786100907
High,99.45,1019.94273290319
Low,97.05,322.22325290729
Low,44.35,79.7015764236293
Low,90.65,68.5339943397578
Low,25.3,5.74337041696837
High,70.6,653.728185129435
Medium,20.05,134.02740353588
Low,20.2,3.97050727485128
Low,89.9,24.3365538179908
Low,24.7,24.5670919548933
High,95.45,1023.36428872726
Low,84.85,375.084286940979
Low,20.5,4.38163098530379
Low,69.35,34.2451847778297
Low,74.0,244.685679843801
Low,55.0,259.161887178786
Low,94.3,198.639451852088
Low,24.45,10.3311684419845
Medium,79.75,668.134525069867
Low,89.65,78.6273909201224
Low,110.0,75.6340811979261
Low,96.5,238.200123836135
Medium,80.3,642.513589341749
Medium,104.2,773.464806077601
Low,58.6,152.369131903349
Low,59.4,41.3273676916698
Low,104.3,75.1105271298887
Low,111.9,46.1578840297563
Medium,80.2,670.031641240017
Low,59.9,203.444042108383
Low,79.85,218.446726252546
Low,20.0,8.11936468301419
Low,77.35,14.7560255766895
Low,104.7,138.166792225794
Low,40.55,23.109357202692
Low,54.85,56.4691166977951
Low,44.45,62.9378200924511
Low,63.95,95.9232130550057
Low,44.65,85.2497214398987
Low,108.05,256.793353900982
Low,55.7,254.685661086562
Low,72.0,18.231917421948
Low,20.1,36.1401932647947
Low,20.15,4.62371858123138
Low,78.65,119.32126186208
Low,20.0,24.7923019021799
Low,50.7,38.9042735288252
Low,109.4,305.104859276639
Low,19.9,15.6859854187799
Low,39.55,49.229442236436
Low,95.1,32.0988158961519
Low,55.3,63.226423122311
Low,44.45,83.070323766372
Low,24.3,51.0712238541325
Low,19.3,4.23479262254916
Low,74.05,229.381803547796
Low,44.55,64.4512750246579
Low,56.15,67.7656110449483
Low,93.8,450.065799266871
Low,95.3,340.576457971337
Medium,34.7,259.886226971696
Low,20.8,73.3198978853214
High,84.75,726.462864598626
Low,93.4,174.329598482545
Medium,76.4,408.795356200351
Medium,45.7,324.133988863312
Low,109.9,269.225983223671
Low,44.8,191.199669825518
Low,76.35,43.4022718144737
Low,26.8,17.1368276962603
High,75.05,656.026150008672
Low,80.85,129.556096518717
Low,104.05,83.2460703734659
Low,35.65,77.7022417379139
Low,39.5,30.1849260632369
Low,19.95,4.08825510581537
Medium,29.4,208.510557268737
Low,20.05,42.8497362767994
Medium,79.0,644.76974986358
High,95.35,912.052677861493
Low,25.65,5.83245873295389
Low,93.0,410.072556535184
Low,24.2,11.595724084063
High,79.55,827.547021644269
Low,20.7,3.22078049238923
Low,54.25,153.199113676105
Low,71.05,86.8547516248366
Low,80.45,248.216466111355
Medium,44.4,347.728513738063
Low,44.2,121.053997178804
Medium,101.5,632.123872854137
High,74.95,776.866669114361
Low,55.25,16.4888017380487
Medium,86.25,544.802850852483
Low,20.2,4.43226999873021
Low,25.5,5.83248856835727
Low,109.7,35.8599133870031
Low,95.3,365.170952001792
Low,113.2,133.566566759278
Low,83.8,245.536185147072
Low,30.15,24.5156366023031
Low,49.45,29.1673102251585
Low,20.05,11.9875385172614
Medium,96.35,619.669185771285
Low,80.0,334.486561339576
Low,94.1,226.012089202107
Low,108.65,263.991184454281
Low,20.1,36.3159791566974
Low,30.25,31.8042822788469
Low,31.05,17.2032191917659
Low,20.35,6.83955813341954
High,78.75,700.678176706616
Medium,30.5,187.606267861014
Low,94.15,140.691812581035
Low,61.55,41.1033991725642
Low,44.8,25.3314139764641
Low,40.65,25.322890888366
Low,92.4,25.9209902857609
Low,20.8,8.92235789326809
High,69.35,697.002482997299
Low,109.45,340.56751605613
Low,99.25,136.835571728664
Low,20.5,5.24412606855551
Low,103.95,378.521345975192
Low,20.1,4.73650750098242
Medium,80.5,513.324780366659
Low,19.45,25.9662545451246
Low,24.95,5.70668979531427
Low,116.85,22.8085332183575
Medium,75.5,410.681814486883
Medium,19.9,123.268847662442
Low,20.0,41.9881749834534
Low,92.95,308.559570182485
Low,54.95,25.6615702103573
Low,20.2,5.16738276023519
Medium,105.85,640.944578496496
Medium,85.2,637.364869944982
Low,19.7,3.32020007188599
Medium,95.9,663.992612134358
High,70.05,690.938421892303
High,102.0,1056.37402616819
Medium,80.75,603.666311668613
Low,19.5,11.4307241797938
Low,55.5,74.7678726032967
Low,108.1,52.8470755768512
Low,19.55,9.67315502396023
Low,80.2,13.7935612136334
Low,106.5,497.207772942883
Low,56.0,148.132973899635
Medium,65.7,336.730871389215
Medium,20.15,100.983752804076
Low,20.05,4.69886293004555
Low,19.2,30.3198702833453
Medium,74.9,463.451872080749
Low,90.6,97.127938562664
Medium,83.55,479.014488090611
Low,111.15,199.980651733977
Low,60.7,56.5405942803227
Medium,90.0,504.561455713955
Low,19.05,11.2169223948858
Medium,75.4,416.121512746987
Low,73.35,16.7825809577129
High,104.05,1082.85680632667
Medium,55.1,289.928374230085
Low,67.4,24.4536593831161
Low,78.9,21.5061675096834
Low,105.2,328.525755719371
Low,85.45,278.440961600197
Medium,42.9,330.063390512783
Low,70.3,73.6137966123648
Low,110.85,342.316586373197
Low,20.25,18.4263226199178
Low,19.95,3.849796054818
Low,69.05,33.6462936005363
Low,98.8,82.3955875455585
Low,24.6,52.0907083491782
Low,19.05,7.15181325122457
Low,86.65,261.961748726579
Low,97.75,152.139290665742
Low,98.7,106.774669769759
High,95.1,836.514342276176
Low,20.3,4.83585765750206
High,84.55,821.95944175063
Low,112.1,27.5559480577164
Low,85.55,71.8069925496492
Low,53.45,255.891633039696
Low,100.05,465.513886953597
Low,88.4,315.108010845904
Medium,70.4,476.503116359327
Low,66.4,138.518148296011
Medium,107.4,620.464171508504
Medium,95.65,742.854463123162
Medium,76.85,624.056978226946
Low,48.85,143.564571069491
Low,96.9,89.0976197255989
Low,115.55,30.193773137512
Medium,90.6,592.447405508572
Medium,25.3,182.525567895508
Low,71.35,78.6850573458421
Low,84.5,26.4821685890066
Low,20.05,90.2705097687598
Low,73.0,13.8101518642808
Low,61.9,60.7849187818894
Low,21.3,4.57736976933661
Low,70.15,34.0904420946543
Low,64.8,66.1320411348996
Medium,69.35,573.650858981138
Low,94.35,231.918573719505
Low,101.0,55.2288303501343
Medium,84.3,585.79907864552
Low,110.45,283.43041109584
Low,50.95,16.8772564991467
Low,30.5,136.93667613535
Low,20.75,5.48156187759792
Low,75.75,16.3585779443876
Low,95.5,421.144242342651
High,74.35,674.519739704031
Medium,101.25,828.658212478024
Low,91.85,382.60360171778
Medium,85.35,690.517042193986
Low,19.45,3.76857817473771
Low,104.1,345.401299389462
Low,25.45,4.18860517715871
Low,97.7,75.2494105151346
Low,20.55,6.87559343338798
Low,53.85,175.047596270619
High,96.0,1005.92647388214
Low,85.0,25.5335833885585
Low,19.65,8.38854371618087
Low,59.55,175.819115724513
Low,86.85,17.1074532718992
Low,49.8,109.867988026294
Low,20.05,30.089379937176
Low,92.0,17.9390295680834
Low,81.05,19.2028204232885
Low,84.95,396.106890039009
Low,20.45,26.8642746229685
Low,80.65,68.8679195366096
Low,19.75,20.0218416234384
High,69.65,714.46725120553
Low,54.45,208.905103859502
Low,34.0,105.763627631663
Low,20.55,3.94896361534015
Low,74.4,163.9986192252
Low,95.65,132.509382101941
Medium,100.05,737.395976448115
Low,89.05,18.2346364868218
Medium,84.2,450.539276402195
Medium,89.2,547.472493255866
Medium,84.5,459.217652828505
Low,19.4,26.8136597214441
Low,64.2,304.635226639817
Low,102.05,463.641197980932
Low,72.95,20.8926507186886
Low,106.6,255.727907418717
Medium,105.05,700.571780945666
High,93.85,955.109248842019
Low,107.2,228.071215665903
Low,19.25,15.6737402802693
Low,104.8,491.491908165313
High,86.2,784.260163564145
Low,54.6,50.093950524931
High,83.25,801.855862759541
Low,70.75,28.8809078670187
Medium,59.25,367.679375029813
Low,116.8,22.7987734694408
Medium,80.2,583.725405002061
Low,115.15,33.2238376834142
High,74.3,665.913801949861
Low,93.8,420.193419507432
Medium,64.0,391.144562392371
Low,96.65,274.631660653036
Low,20.3,22.7340774862797
Low,19.45,7.1714832224058
Low,19.95,4.75248080133823
Low,19.3,34.7017776124645
Medium,84.6,432.758922346911
Medium,44.9,301.431114249882
Medium,84.65,534.452214056496
Low,20.2,5.33626746638448
Low,100.55,291.911495836657
Low,40.6,19.0734030557095
Medium,103.45,687.651270562875
Low,100.55,67.825053432571
Low,90.05,28.1562083888193
Low,110.0,390.320829554675
Low,73.85,16.5768646305232
Low,19.35,6.19771204168605
Low,23.95,7.33575212904775
Low,56.15,124.617786990607
Low,108.5,339.584701832346
Low,20.45,22.9020632805133
Low,79.6,33.9984970519367
High,36.45,387.136051039341
Low,86.4,40.6778357626345
Low,83.7,15.1856430553326
Low,23.75,3.57414835649043
Low,88.65,27.7827721350939
Low,65.4,56.9384361625793
Low,74.05,42.5547891150236
Low,24.45,5.61234657514018
Low,59.95,22.3870702668411
Low,72.45,77.9513584473984
Low,26.1,6.92067026975877
Medium,49.9,262.275747267813
Low,25.2,9.10346581694914
Low,44.35,145.8191034361
Low,20.1,10.6163779253526
Low,19.55,9.09762339218628
Low,82.45,89.3425479934482
Low,89.9,259.81092966909
Low,49.85,214.995946067773
Low,20.5,3.45503053165801
Low,58.75,140.686220472476
High,70.15,649.561362419687
High,81.0,737.878123925467
Low,20.05,16.3251164997091
Low,50.55,18.3609915036659
Low,100.6,252.483410419707
Medium,87.45,442.247371641305
Medium,90.7,508.790248218119
Low,59.45,70.4907361969913
Low,20.2,96.2484500683614
High,94.85,950.608305558662
Low,20.25,18.9898152658591
Low,29.15,80.9932437801441
Low,104.5,498.547365402966
Low,51.25,186.041563174393
Low,109.65,198.529225354193
Low,106.4,473.606540362304
Low,104.05,253.342863517128
Low,95.65,416.961059864233
Low,59.85,103.289705794192
Low,59.8,118.001158665487
Low,51.25,205.885542745139
Low,76.4,49.880991410712
Low,73.7,32.8451805794822
Low,92.2,228.559803443354
Medium,100.25,815.817169572678
Low,84.35,121.876649329282
High,69.85,736.629498974165
Low,69.4,173.867711498472
Medium,89.15,726.182140516487
Low,85.25,30.6196054345539
Low,49.85,205.786138352824
Medium,79.55,462.864450185332
Low,86.65,17.1548424230641
Low,90.3,16.9370403419447
Low,109.6,174.741465120973
Medium,95.1,653.681524534677
Medium,80.25,514.064731789213
Low,25.05,8.51177298027131
High,75.3,780.494465434441
Low,40.75,179.241687645411
Low,20.6,72.6148988671933
Low,21.0,3.12262206689908
Low,69.95,17.4497719629197
Low,115.05,161.830667228146
Low,98.35,67.5032235025633
Low,94.95,297.626980057906
Medium,94.65,685.508059411316
Low,49.65,207.4844666441
Medium,105.35,608.092537968548
Low,80.45,271.34729689122
High,70.2,597.18890999038
Low,78.75,71.7755612291845
High,95.35,912.707219367962
Low,79.2,206.101540777791
Medium,103.4,572.672395375806
Low,102.95,368.783362570189
Medium,80.25,543.212141939275
Medium,74.2,561.622506414852
Medium,83.65,555.891774306687
Low,19.65,13.5664286428722
Low,80.5,365.255689494703
High,94.85,841.545743254508
Medium,109.5,576.347595432941
Low,60.85,72.2357074175956
Low,49.7,72.951260522115
Low,24.7,26.6894204923752
Medium,90.7,487.870506042338
Low,77.15,27.1828360866581
Medium,79.5,452.81075792626
Low,49.2,136.918487435469
Medium,99.3,699.470774289508
High,94.2,953.52581797722
Low,25.25,4.72726895892811
Low,106.7,119.984472422015
Low,19.35,29.4488782546367
Low,76.1,333.490446895725
Low,72.75,120.428151197693
Low,60.5,14.5070308883004
Low,19.95,7.71569056095007
High,74.25,657.479207270465
Low,53.5,49.670758704839
Low,110.8,108.057896825863
Low,19.55,5.54495869339233
Low,20.2,13.8533478908603
High,69.95,664.850540371908
High,94.75,912.463523667537
Low,19.95,2.79268545571497
Medium,55.0,390.909708291815
Low,19.35,4.39980762798683
Low,61.05,28.3868052900779
Low,80.7,323.027890549008
Low,74.3,18.4797757474435
Low,56.25,29.5597738176339
Low,25.6,4.75282053054671
Low,75.5,32.7936340940741
Medium,35.15,276.611282751538
Low,43.8,66.3369283316882
Low,25.8,6.41970071717178
Low,78.2,287.238362952172
Low,34.25,65.1174599202836
Low,93.7,139.59667004751
Low,70.5,237.516930657293
Low,19.95,4.69160824285408
Low,25.25,48.3729989972189
High,84.9,752.479959150756
Medium,95.6,584.709746157295
Low,70.55,73.3031888689935
Low,19.35,6.0858924714307
Low,55.5,252.266835500396
Low,24.3,10.9819419017543
Low,48.85,109.81930728335
Low,115.8,335.32152404822
Low,78.45,27.9206031256802
Medium,74.9,487.42017108759
Medium,49.9,243.280776242694
Low,51.0,134.843341131287
Low,106.65,356.338483435896
Low,49.85,35.0415266811578
Low,20.1,95.7719725927755
Low,19.75,4.0428146540183
Low,41.1,28.1346806815652
Medium,71.1,366.6509326929
Low,68.4,10.1962427371236
Low,84.4,177.754835383177
Low,29.5,141.164311542921
Low,66.35,249.125975820153
Low,20.5,62.1210188000947
Low,55.3,196.301687827914
Low,20.2,9.59201460672401
Low,56.75,161.156187054366
Low,42.35,56.3679332577864
Low,50.9,110.042966757948
Low,20.0,4.38838613735664
Low,39.2,144.678279352473
Medium,46.3,369.660787208919
Low,80.4,87.5395514836369
Low,106.65,440.582957739853
Low,19.3,11.313485983078
Low,89.85,21.7370393029083
Low,96.85,292.942404089899
Low,68.75,46.1363978076119
Low,26.5,5.80825994305144
Low,49.05,153.903574237812
Low,20.35,10.8531251616133
Low,66.05,120.236209541431
Low,97.55,151.189667898813
Low,85.7,350.342376285837
Medium,99.3,557.737641863588
Low,88.95,83.2268064027762
Low,108.15,147.597295373808
Low,49.4,221.498911898704
Medium,83.75,527.412525041579
Low,108.55,296.272726550121
Low,26.05,90.3518380531026
Low,78.35,48.5199680527376
Medium,94.75,524.187886179139
Low,81.7,106.775791471765
Medium,69.35,509.53313079422
Medium,45.0,248.05154697182
Low,72.1,23.2193801170077
High,94.1,839.738955610198
Low,54.4,25.6815612882054
Low,101.1,210.867539735571
Low,55.2,171.681935888508
Medium,106.3,782.045011699529
Low,35.5,72.1489384329588
Medium,84.35,659.019461050324
Low,53.65,70.8431010256566
Low,73.55,235.091464981735
Low,49.85,104.352107119718
Medium,107.75,599.307023156128
Low,25.0,36.4874435380993
Medium,84.85,531.589770631552
Low,42.3,24.9258443478375
Medium,74.95,585.948948918991
Low,33.5,83.0496613938157
Low,40.2,33.5756466172322
Low,20.4,12.9301034909628
Low,84.35,359.165209613563
High,95.0,907.302145716168
Low,20.25,8.40147682271444
Low,49.8,15.1412386300245
High,84.8,802.885703765919
High,70.15,649.561362419687
Medium,70.1,377.504897481042
Low,20.25,4.35651650545219
Low,19.65,4.04524476938587
Low,115.15,40.5622104408393
Low,80.9,85.4023414712915
Low,26.45,7.79617135179509
Low,19.75,6.68424852556159
Low,59.55,25.8897580438989
High,83.8,728.842022157395
Low,66.25,128.638636832696
Medium,69.0,423.340030091072
Low,95.0,216.678697355621
Low,20.2,10.6691957259762
Low,24.55,6.49334966194103
